place_id,restaurant_name,address,latitude,longitude,restaurant_rating,user_rating_count,area,competitor_count_500m,nearest_competitor_distance,avg_competitor_rating_500m,avg_competitor_reviews_500m,distance_to_bus_stop,distance_to_school,distance_to_office,restaurant_type,price_level
ChIJJ1Fva_0Y6zkRSVtptrQz7V0,Revolution Cafe,"नयाँ सडक, Kathmandu 44600, Nepal",27.7037579,85.3092563,4.1,596,New Road,18,73.32787662074227,4.205555555555556,215.5,442.73138850098536,488.2919662781674,74.68656470491459,restaurant,PRICE_LEVEL_MODERATE
ChIJJ4PqFh8Z6zkRP7-SN12cGKU,华都24 小时餐厅（24 Hours Restaurant）,"Mt.fugi Japanese cuisine, Kathmandu 44600, Nepal",27.7142943,85.31242569999999,5.0,1,New Road,23,48.64176867737605,4.573913043478261,1148.391304347826,408.8901782298458,340.21137099047843,82.54480824221663,restaurant,
ChIJKRoo4lMZ6zkRPbStKEegYA8,Graveaty Restaurant and Bar,"Chhusya Galli, Kathmandu 44600, Nepal",27.7123015,85.31318879999999,4.8,807,New Road,24,78.64114427759341,4.520833333333333,884.2916666666666,630.8928009002557,491.22729385044505,177.9983473226047,restaurant,
ChIJKdFQciQZ6zkR8zoY3ZoLGY0,The Grill Nation,"Kathmandu 44600, Nepal",27.7038207,85.3413271,4.2,1186,Baneshwor,8,29.02394738568134,4.125,658.625,482.8276996029448,112.09010875181356,157.69606942688324,bar_and_grill,PRICE_LEVEL_MODERATE
ChIJLf4nyv0Y6zkRvcrMLJgtwXg,Newa MoMo Restaurant,"Kwabahal, 38 Thamel Marg, Kathmandu 44600, Nepal",27.7121887,85.3115357,4.6,947,New Road,21,17.061717994685804,4.561904761904762,985.4285714285714,537.3677826423069,374.5293770802245,247.63583590014315,restaurant,PRICE_LEVEL_INEXPENSIVE
ChIJLyqUmFUY6zkR4rGIUWQxRRc,Koyla Lounge & Bar,"P836+F65, Kathmandu 44600, Nepal",27.7036341,85.3106112,3.9,1059,New Road,18,74.9030398519467,4.216666666666667,189.77777777777777,312.88302086757915,565.3201053043902,5.756244162830706,restaurant,PRICE_LEVEL_MODERATE
ChIJM-DoeAAZ6zkR2UqReZsJv3I,Biryani Adda & Tandoor Newroad,"P837+85X, Suratbajra Marg, Kathmandu 44600, Nepal",27.70334,85.3129683,4.5,235,New Road,13,101.47074635070412,4.146153846153846,260.3076923076923,107.35487280824675,618.7122604056314,212.1279067840703,restaurant,
ChIJM87AcAAZ6zkRwwbzPHHg6g8,Pizza World Baneshwor,"M8WP+CQX, Kathmandu 44600, Nepal",27.6962594,85.3367828,4.5,114,Baneshwor,21,144.11233521295532,4.1,304.6190476190476,657.826162298207,87.95598570884864,210.9330204781256,pizza_restaurant,
ChIJMUqHRF0Z6zkR7Id2nb9GhJ8,T's your palate,"Z Street, Kathmandu 44600, Nepal",27.7166935,85.30981589999999,4.7,2448,New Road,17,51.17548208165071,4.605882352941176,1107.5882352941176,257.16957610159426,211.97336748091303,35.13197499645557,hamburger_restaurant,PRICE_LEVEL_MODERATE
ChIJN-A35aUZ6zkRyQKxOZbsSlg,Two Sister’s Cafe,"M8VP+FH5, Nava Srijana Marg, Kathmandu 44600, Nepal",27.693639,85.3364861,4.4,50,Baneshwor,16,89.63128018705672,4.09375,221.125,366.5632142931436,233.46865050289276,125.58019561554411,restaurant,
ChIJN2bkYgAZ6zkR9MahFrboQ8k,Local Khana,"M89X+W45, Kathmandu 44600, Nepal",27.6921419,85.32901919999999,4.5,60,Baneshwor,5,55.19656873159926,4.12,205.2,119.85863505821372,164.5819738502978,55.15090844723369,family_restaurant,
ChIJNa4Q9J0Z6zkRVCDs5FglFuA,The Noodles Bar,"Basuki Marg, Kathmandu 44600, Nepal",27.6987094,85.3406925,4.5,196,Baneshwor,18,205.39621971674683,4.105555555555556,513.6111111111111,519.8833155685438,137.07627240899234,295.04995013132844,noodle_shop,
ChIJNyFJApYZ6zkR9kxSVuP23DQ,The Bakery Cafe Baneshwor,"Chhakku Bakku Marg, Kathmandu 44600, Nepal",27.6887822,85.33446970000001,4.0,1373,Baneshwor,20,35.63818868780098,4.165,289.05,32.353668340724035,94.77224099199954,62.5456650824847,cafe,PRICE_LEVEL_MODERATE
ChIJO2eo8zYZ6zkRcKOUySjJ0m0,Trailers Mania,"lakhey marg, Kathmandu 44600, Nepal",27.6941416,85.3353005,4.7,60,Baneshwor,16,129.53098371244403,4.075,220.5,418.894898842003,159.14447494499532,208.885060931233,restaurant,
ChIJPeMuDAAZ6zkRkJ_TH40rYPM,Om Veg Momo,"P836+FQ5, नयाँ सडक, Kathmandu 44600, Nepal",27.7036398,85.3119962,4.9,82,New Road,16,40.330118729814686,4.15,255.5,195.9058010846517,653.7274325611246,116.17807640396272,restaurant,
ChIJQ1Uw7b8Z6zkR-fjNfHeUMgQ,Friends Restaurant,"Aloknagar 31, काठमाडौँ 44600, Nepal",27.6863705,85.3423227,4.8,99,Baneshwor,3,72.6266757641551,4.2,1186.6666666666667,330.9436244020531,456.8549907359947,190.3319532283356,restaurant,
ChIJQT_mFMMZ6zkRW9YSEWckajo,"Meraki Cafe,Restro & Bar | Restaurant in Thamel, Kathmandu","Narsingh Chowk Marg, Kathmandu 44600, Nepal",27.7141074,85.31154889999999,4.7,117,New Road,24,40.44109614339503,4.604166666666667,1105.9166666666667,453.8551811782214,259.3665584472516,158.5534769554015,restaurant,
ChIJS7rdpDIZ6zkRLhhUou052XM,Cityscape Legacy Lounge and Bar,"New Baneshwor Road, Kathmandu 04500, Nepal",27.687902,85.3356092,5.0,6,Baneshwor,16,34.89912112970958,4.15,418.125,58.0701613891321,125.20266623781744,156.73860212916716,restaurant,
ChIJSZfWvYAZ6zkRqnfF_uOh-9Y,Masala Beads Café,"32 Bharma Kumari Marga, Kathmandu 44600, Nepal",27.7129596,85.3128904,4.2,254,New Road,23,29.133548612530983,4.582608695652175,984.3478260869564,518.4310677457545,429.2730334060237,107.87278312172944,restaurant,
ChIJSx2KElcZ6zkRi7F8DPfzktY,Jheer Baneshwor,"M8WV+R4F, Ghumti Kumari Marg, Kathmandu 44600, Nepal",27.6976024,85.3429546,3.8,509,Baneshwor,15,148.91647107883864,4.12,409.06666666666666,283.2496888413831,391.18432434122326,273.03430483991934,bar_and_grill,PRICE_LEVEL_MODERATE
ChIJT0ZgYXwZ6zkRyHWEWMKx1J0,Yasumi Japanese Restaurant,"2nd floor Durbar Mall, Durbar Marg, Kathmandu 44600, Nepal",27.7121854,85.3175564,4.5,173,New Road,10,5.518284789743821,4.4,639.3,408.8772277466064,483.11330694869866,58.19511042293041,japanese_restaurant,
ChIJT0sj6KkZ6zkRihA2p9gMvYg,Parpala Bistro & Cafe,"Bagmati Corridor, Kathmandu 44600, Nepal",27.6828793,85.3387072,4.0,377,Baneshwor,1,468.774915980941,4.7,19.0,493.09779874610194,306.291766175059,538.6929109908727,restaurant,PRICE_LEVEL_MODERATE
ChIJT4XtMo8Z6zkR0rLorhDMv2U,Michael Grills (Mid-Baneshwor),"Devkota Sadak, Kathmandu 44600, Nepal",27.6987887,85.338612,4.5,1939,Baneshwor,16,24.21876572812469,4.0625,453.9375,542.9805776127786,65.5713286697675,145.4824161008526,bar_and_grill,
ChIJTadnFTQZ6zkRSbgoV1P0f9o,Sanchyan Ramen Japanese Restaurant,"Trisara Building, दरवार मार्ग, काठमाडौँ 44600, Nepal",27.7122165,85.3175127,4.7,1080,New Road,10,5.518284789743821,4.38,548.6,409.8909725344474,485.6375021153568,62.64253407009732,ramen_restaurant,
ChIJTb0nnhMZ6zkRrb6vS8SMf_E,Dak-Galbi Korean House,"Lyakusa Galli, Kathmandu 44600, Nepal",27.7032351,85.3080056,4.5,243,New Road,18,94.94070750304458,4.183333333333334,235.11111111111111,549.7223113559381,388.5288957418768,37.191292245520266,restaurant,
ChIJTbwdP2YZ6zkRKMxlUGbdRV0,Le Mirch by Exotic,"The Park, Durbar Marg, Kathmandu 44600, Nepal",27.7111284,85.3177106,4.2,81,New Road,8,66.39368558821471,4.45,622.875,320.672817184202,373.5193650451983,60.56053227819364,north_indian_restaurant,
ChIJTdMmLgAZ6zkR84zXOWwdgPE,Pink Putali Restaurant & Bar,"4 Chhakku Bakku Marg, Kathmandu 44600, Nepal",27.6890639,85.3342954,4.8,87,Baneshwor,20,35.63818868780098,4.125,353.35,67.05259250605418,77.85811873222231,83.9788296848343,restaurant,
ChIJUX8hSAsZ6zkRhQStVfe2nH4,JamPauroti - Food & Drinks,"Opposite of Prime Times Television, Chowk Katyani Marg, Kathmandu 44600, Nepal",27.694638,85.34437849999999,4.5,96,Baneshwor,3,228.64151450141463,4.4,627.3333333333334,87.12782796567082,461.7573668950869,578.826710353402,cafe,
ChIJUdLoahQZ6zkRJ17GMqk5GQM,Tha Chhen Restaurant,"Balbhadra Marg, Kathmandu 44600, Nepal",27.6940265,85.33905229999999,3.9,47,Baneshwor,15,117.0047963596855,4.08,224.9333333333333,515.2092794399888,246.04212592238463,169.86902178594775,restaurant,
ChIJV12M1MEZ6zkRtD1gakfrWgo,Gaunghar restaurant,"pink bridge, Bijuli bazar bridge, Kathmandu 44600, Nepal",27.69235,85.32952759999999,4.9,9,Baneshwor,5,43.545071742873866,4.04,215.4,71.51816360495877,121.23087947261922,107.87490168226866,restaurant,
ChIJV_lIWZsZ6zkRMQtAvim5v9g,"A One Cafe Old Baneshwor, 01-4586546","Kathmandu 44600, Nepal",27.7000644,85.3437967,3.4,477,Baneshwor,11,12.215574017761847,4.254545454545454,614.2727272727273,518.5488728527148,233.53889507603276,36.160156573508026,restaurant,PRICE_LEVEL_MODERATE
ChIJW5PfqdEZ6zkRD9UHa2qe3Ws,Indrachowk Bara Pasal,"Kathmandu 44600, Nepal",27.7061875,85.3089375,4.4,312,New Road,15,125.6378182553288,4.16,250.26666666666668,576.8720056460968,531.7531834210557,266.3861571102452,restaurant,PRICE_LEVEL_INEXPENSIVE
ChIJX0WHr8wZ6zkRMN4234uf49E,Mero Cafe,"Basuki Marg, Kathmandu 44600, Nepal",27.6966809,85.3440535,4.7,74,Baneshwor,6,148.91647107883864,4.05,326.8333333333333,144.99756903731773,535.5653713501864,351.6891238136425,restaurant,
ChIJX2QQpsEZ6zkRR3SzBj5O1Bw,Breakfast House Thamel,"kwabahal, Wak Bajra Marg, Kathmandu 44600, Nepal",27.711446,85.3107575,4.9,926,New Road,19,78.9046987925548,4.536842105263158,921.3684210526316,550.8565145287704,400.8484461089414,360.04407347607446,breakfast_restaurant,PRICE_LEVEL_MODERATE
ChIJX497NIYZ6zkRz2V32uTQHYg,Shandar Cafe,"Siddhicharan Marg, Kathmandu 44600, Nepal",27.7018091,85.3085371,4.3,167,New Road,17,83.36770493838674,4.18235294117647,248.1764705882353,497.2988622018625,154.79032404398677,158.2806160616309,restaurant,
ChIJXZJdH6MZ6zkRe54E_8Ro9yk,Blue Coriander Restaurant,"6th floor, 310 बत्तीसपुतली सडक, काठमाडौँ 44600, Nepal",27.7038502,85.3416195,4.5,22,Baneshwor,8,29.02394738568134,4.0875,804.125,465.2834668817037,141.01369837668346,171.20913549591586,restaurant,
ChIJY8eVmv0Y6zkRZuqMvR38axA,Gaia Restaurant,"Kathmandu 44600, Nepal",27.7132225,85.3128918,4.5,1248,New Road,24,29.133548612530983,4.575,1003.9166666666666,543.5929546521036,417.0384433935371,79.74979103092025,restaurant,PRICE_LEVEL_MODERATE
ChIJZ4GHjT0Z6zkRstc0AyjhR-g,Riva Grill House,"Shree Panchakumari Marg, Kathmandu 44600, Nepal",27.6927042,85.33685729999999,4.4,28,Baneshwor,18,38.34948837749271,4.127777777777777,278.8888888888889,277.0315892531805,319.24289707342285,198.91715333787155,restaurant,
ChIJ_XTvTAAZ6zkRj-j8PBuZn6k,Shandaar Momo Newroad,"P835+3GX, Kathmandu 44600, Nepal",27.702721,85.30884999999999,2.8,4,New Road,18,48.805132445857154,4.277777777777778,248.38888888888889,461.0646483378628,488.18544211147446,71.86133015420027,restaurant,
ChIJaQ7iRAcZ6zkRa8Q9aF7u9UE,Timmure Mid-Baneshwor,"Kathmandu 44600, Nepal",27.6947152,85.33714719999999,3.4,351,Baneshwor,19,91.2843618365212,4.142105263157895,290.7368421052632,497.584373880246,113.85206301923436,39.36708664953753,barbecue_restaurant,
ChIJaR9k-9YZ6zkRZ7QqfJPE1X8,New Food Restaurant,"P826+XFQ, Kathmandu 44600, Nepal",27.702451,85.3112477,3.9,201,New Road,16,90.96894883450996,4.2125,248.0625,224.02787306347267,597.5555534443454,54.51903700205346,restaurant,
ChIJaZxtbJkZ6zkRjJJmY9US5w0,Wonderland Restaurant,"MiteriMerg, Kathmandu 44600, Nepal",27.6983381,85.3385308,4.0,219,Baneshwor,18,4.614885192713634,4.088888888888889,504.3888888888889,582.7647979618586,87.68950783693498,100.21532887013156,fast_food_restaurant,PRICE_LEVEL_MODERATE
ChIJb9blT9wZ6zkRoIXz_1xmxCc,Local Sekuwa,"P82R+9FX, Kathmandu 44600, Nepal",27.701059,85.3411144,4.0,1103,Baneshwor,19,123.65445752202788,4.105263157894737,531.3684210526316,566.1251732213435,91.0034555487388,86.539073514709,barbecue_restaurant,
ChIJbVEg17UZ6zkRR_4YC0zCIR8,"Jholpattey, New Baneshwor","M8RP+QCW, Devkota Sadak, Kathmandu 44600, Nepal",27.6919908,85.33608389999999,3.7,50,Baneshwor,23,45.478287468994914,4.195652173913044,298.5217391304348,179.81416106775967,346.70275056094914,145.29677014010852,restaurant,
ChIJbeSodM0Z6zkRAm0ihw0Xqzg,Bibimbap Korean Restaurant,"Amrit Marg, Kathmandu 44600, Nepal",27.7135953,85.3122558,4.4,131,New Road,23,17.11514071552197,4.6,1142.7391304347825,508.86372133216594,343.3416165208563,93.87369237541012,korean_restaurant,
ChIJc6pnXwAZ6zkRoYuMEnp4Zao,New Durbar Restro & Bar,"Kathmandu 44600, Nepal",27.7098584,85.3179359,4.8,10,New Road,7,76.41607626875799,4.314285714285714,606.7142857142857,253.4447881955617,254.3101388318355,111.57610677985416,family_restaurant,
ChIJcTOBiaYZ6zkR3s7tVcehvYw,Food Hub by H20 (Mid Baneswor),"M8XQ+H8, Kathmandu 44600, Nepal",27.6988982,85.3383995,4.2,362,Baneshwor,16,24.21876572812469,4.08125,552.5,521.9955933296494,42.43809011619731,147.20804159307772,restaurant,
ChIJcxurJwAZ6zkRPb6_3KNRysE,"Alcove Restaurant , a Sanctuary","Kathmandu 44600, Nepal",27.6874464,85.3381508,3.5,277,Baneshwor,12,160.54064101709704,4.391666666666667,568.8333333333334,42.01003692990757,243.2493583010628,100.59147314432438,restaurant,
ChIJedNq0GsZ6zkR_eJEbAIqdIw,Yog Rooftop Garden Restaurant & Bar,"Kaldhara Marg, Kathmandu 44600, Nepal",27.7170214,85.307445,4.5,433,New Road,10,140.6078634756475,4.59,1414.1,167.32584080908933,229.07584963022327,242.350164971407,restaurant,PRICE_LEVEL_MODERATE
ChIJfzH9NoQZ6zkRY6MimRHVnH0,Lazy Monk Restaurant and Bar,"10 Paknajol Marg, Kathmandu 44600, Nepal",27.7114818,85.3085188,4.3,44,New Road,19,61.63631384798423,4.594736842105263,976.4736842105264,751.3400167771696,248.4440818552549,523.5039957562515,restaurant,
ChIJg46X5o8Z6zkREkj7a26YfNk,Hunger End Thakali Kitchen and Rooftop Restaurant,"27 Kanti Path, Kathmandu 44600, Nepal",27.7093357,85.314537,4.5,80,New Road,15,269.9356899139625,4.493333333333334,804.4,111.9507819781346,254.1663908115676,405.1146167961949,restaurant,
ChIJgav3eu4Z6zkRT5NMXPCu-Eo,Go Foodie Cafe,"M8QP+4J4, Kathmandu 44600, Nepal",27.6877706,85.3365646,4.9,14,Baneshwor,17,95.36257231588802,4.170588235294118,585.0588235294117,55.16853569540558,208.46513547367243,240.19004153624408,family_restaurant,
ChIJge5XWKMZ6zkR9uAnHXSfc8I,Hukum Restro,"377 Devkota Sadak, Kathmandu 44600, Nepal",27.6915307,85.33594529999999,4.1,16,Baneshwor,24,14.702620040378614,4.179166666666666,309.0833333333333,127.44722456624493,345.6739725893308,97.76055478688276,restaurant,
ChIJgy0Xh5wZ6zkRisKM7LdnyNQ,Siddhartha Foodland,"P82R+XHP, Kathmandu 44600, Nepal",27.7008467,85.34238140000001,3.9,644,Baneshwor,20,127.16202518839523,4.14,531.45,634.9442463336904,73.46467588290449,191.65641882449265,fast_food_restaurant,PRICE_LEVEL_MODERATE
ChIJh5FX3a8Z6zkR-TMcfFAjh9Q,Chez Caroline,"Tanka Prasad Ghumti Sadak, काठमाडौँ 44600, Nepal",27.6944836,85.3226619,4.5,684,Baneshwor,1,23.075281787498955,4.2,381.0,149.38070252590353,199.33732415126312,302.6515356105363,restaurant,PRICE_LEVEL_VERY_EXPENSIVE
ChIJh73DwEMZ6zkROPTv2LhrgQw,Newa Ghasa - Basantapur,"Gangalal Marg, Kathmandu 44600, Nepal",27.7060268,85.3067538,4.1,216,New Road,10,110.73826394192947,4.11,336.1,737.922860315372,700.4160683996741,317.6921058561055,asian_restaurant,
ChIJhTS7PqIZ6zkRG5qgJP465Mk,Tahina Terrace,"Manakamana Marg, Kathmandu 44600, Nepal",27.7126824,85.3244698,4.6,46,New Road,0,667.5969504194012,0.0,0.0,110.69079611985354,414.8621224182869,252.30961664880212,restaurant,
ChIJhVJq6-IY6zkRAcY456Xoiso,Kathmandu Grill Restaurant & Wine Bar,"Chaksibari Marg, Kathmandu 44600, Nepal",27.7162317,85.3098124,4.7,2456,New Road,20,51.17548208165071,4.595000000000001,1089.25,306.24353573601275,186.25890978748492,16.221069883209314,bar_and_grill,PRICE_LEVEL_MODERATE
ChIJhwhFcQAZ6zkRasNn5xv0bSg,Maak Ara,"Kathmandu 44600, Nepal",27.688539,85.333185,4.4,776,Baneshwor,16,64.19948722846766,4.2125,295.25,150.83881090949896,184.32833703350371,59.25652636174095,restaurant,
ChIJi5aM4-gZ6zkRMfiabJrRtc0,Korean Kini,"Ombahal, काठमाडौँ 44600, Nepal",27.7015526,85.30774249999999,4.1,126,New Road,14,83.36770493838674,4.164285714285714,249.78571428571428,579.3472504971571,201.88509795393827,220.3917223918319,korean_restaurant,
ChIJiwBJWG4Z6zkRxWAyrzZaK4U,Thakkhola Thakali Cuisine New Baneshwor,"Madan Bhandari Path, Kathmandu 44617, Nepal",27.6881305,85.3340005,3.9,969,Baneshwor,15,25.22943634275988,4.2,303.1333333333333,86.58564287117211,100.65803718524973,23.705215650577703,restaurant,
ChIJjZmBR-wZ6zkR5in4VQZnD3E,Hard Rock Cafe Kathmandu,"Hard Rock Cafe, Sherpa Mall, Durbar Marg, Kathmandu 44600, Nepal",27.710545,85.31786389999999,4.5,1293,New Road,7,66.39368558821471,4.357142857142857,423.4285714285714,286.78586043461195,318.32713962729173,77.5103294251679,american_restaurant,
ChIJlV3RUAAZ6zkRFuKoyeroIPY,Dalle Momo - Newroad,"P835+WPW, Kathmandu 44600, Nepal",27.7048423,85.3092341,3.8,122,New Road,18,120.18740619278556,4.222222222222222,241.8333333333333,495.6710921647864,475.7600220077032,121.36825534812702,family_restaurant,
